# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 16:28:05 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and ttv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,ttv_flag,st_spectype,st_teff,rastr,ra,decstr,dec,sy_dist
1954,HD 10180 c,HD 10180,1,1,6,Radial Velocity,2010,0,5.75969000000,0.0641200000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1955,HD 10180 c,HD 10180,0,1,6,Radial Velocity,2010,0,5.76000000000,,,0,,,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1956,HD 10180 c,HD 10180,0,1,6,Radial Velocity,2010,0,5.75979000000,0.0641000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1957,HD 10180 d,HD 10180,0,1,6,Radial Velocity,2010,0,16.35790000000,0.1286000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1958,HD 10180 d,HD 10180,0,1,6,Radial Velocity,2010,0,16.36000000000,,,0,,,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1959,HD 10180 d,HD 10180,1,1,6,Radial Velocity,2010,0,16.35700000000,0.1285900000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1960,HD 10180 e,HD 10180,1,1,6,Radial Velocity,2010,0,49.74800000000,0.2699000000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1961,HD 10180 e,HD 10180,0,1,6,Radial Velocity,2010,0,49.74500000000,0.2699000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1962,HD 10180 f,HD 10180,1,1,6,Radial Velocity,2010,0,122.74400000000,0.4929000000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1963,HD 10180 f,HD 10180,0,1,6,Radial Velocity,2010,0,122.76000000000,0.4929000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1964,HD 10180 g,HD 10180,1,1,6,Radial Velocity,2010,0,604.67000000000,1.4270000000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1965,HD 10180 g,HD 10180,0,1,6,Radial Velocity,2010,0,602.00000000000,,,0,,,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1966,HD 10180 g,HD 10180,0,1,6,Radial Velocity,2010,0,601.20000000000,1.4220000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1967,HD 10180 h,HD 10180,0,1,6,Radial Velocity,2010,0,2222.00000000000,3.4000000000,,0,G1 V,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1968,HD 10180 h,HD 10180,1,1,6,Radial Velocity,2010,0,2205.00000000000,3.3810000000,,0,,5911.00,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.96070000
1969,HD 101930 b,HD 101930,1,2,1,Radial Velocity,2005,0,70.46000000000,0.3000000000,,0,,5108.00,11h43m30.15s,175.8756080,-58d00m19.37s,-58.0053798,30.02740000
1970,HD 101930 b,HD 101930,0,2,1,Radial Velocity,2005,0,70.46000000000,0.3020000000,,0,K1 V,5079.00,11h43m30.15s,175.8756080,-58d00m19.37s,-58.0053798,30.02740000
1971,HD 102117 b,HD 102117,0,1,1,Radial Velocity,2005,0,20.81330000000,0.1532000000,,0,,5695.00,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.57920000
1972,HD 102117 b,HD 102117,1,1,1,Radial Velocity,2005,0,20.81330000000,0.1500000000,,0,,5655.00,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.57920000
1973,HD 102117 b,HD 102117,0,1,1,Radial Velocity,2005,0,20.80790000000,0.1532000000,,0,,5667.88,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.57920000
1974,HD 102117 b,HD 102117,0,1,1,Radial Velocity,2005,0,20.80000000000,0.1500000000,,0,G6 V,5429.00,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.57920000
1975,HD 102117 b,HD 102117,0,1,1,Radial Velocity,2005,0,20.67000000000,0.1490000000,,0,G6 V,5672.00,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.57920000
1976,HD 102195 b,HD 102195,0,1,1,Radial Velocity,2006,0,4.11377500000,,,0,K0 V,5291.00,11h45m42.10s,176.4254063,+02d49m15.57s,2.8209912,29.33860000
1977,HD 102195 b,HD 102195,0,1,1,Radial Velocity,2006,0,4.07900000000,0.0490000000,,0,K0 V,,11h45m42.10s,176.4254063,+02d49m15.57s,2.8209912,29.33860000
1978,HD 102195 b,HD 102195,1,1,1,Radial Velocity,2006,0,4.11377000000,0.0500000000,,0,,5301.00,11h45m42.10s,176.4254063,+02d49m15.57s,2.8209912,29.33860000
1979,HD 102195 b,HD 102195,0,1,1,Radial Velocity,2006,0,4.11434000000,0.0491000000,,0,G8 V,5330.00,11h45m42.10s,176.4254063,+02d49m15.57s,2.8209912,29.33860000
1980,HD 102272 b,HD 102272,0,1,1,Radial Velocity,2008,0,127.58000000000,0.6140000000,,0,K0,4908.00,11h46m23.53s,176.5980316,+14d07m26.47s,14.1240201,347.09700000
1981,HD 102272 b,HD 102272,0,1,1,Radial Velocity,2008,0,,0.5800000000,,0,,,11h46m23.53s,176.5980316,+14d07m26.47s,14.1240201,347.09700000
1982,HD 102272 b,HD 102272,1,1,1,Radial Velocity,2008,0,127.58000000000,0.5100000000,,0,,4790.00,11h46m23.53s,176.5980316,+14d07m26.47s,14.1240201,347.09700000
1983,HD 102329 b,HD 102329,1,1,2,Radial Velocity,2011,0,778.09998000000,1.8100000000,,0,,4745.00,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,217.10700000
1984,HD 102329 b,HD 102329,0,1,2,Radial Velocity,2011,0,778.10000000000,2.0300000000,,0,,4830.00,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,217.10700000
1985,HD 102329 c,HD 102329,1,1,2,Radial Velocity,2016,0,1123.00000000000,,,0,,,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,217.10700000
1986,HD 102843 b,HD 102843,1,1,1,Radial Velocity,2019,0,3090.94200000000,4.0740000000,,0,K0 V,5436.00,11h50m20.51s,177.5854673,-01d15m08.28s,-1.2522989,62.75800000
1987,HD 102888 b,HD 102888,1,1,1,Radial Velocity,2025,0,252.06000000000,1.0500000000,,0,G8 III,4990.00,11h50m37.09s,177.6545263,-27d16m40.47s,-27.2779074,126.48400000
1988,HD 102956 b,HD 102956,1,2,1,Radial Velocity,2010,0,6.49470000000,0.0807000000,,0,,4985.00,11h51m22.49s,177.8436988,+57d38m26.37s,57.6406584,121.89000000
1989,HD 102956 b,HD 102956,0,2,1,Radial Velocity,2010,0,6.49480000000,0.0800000000,,0,,4994.00,11h51m22.49s,177.8436988,+57d38m26.37s,57.6406584,121.89000000
1990,HD 102956 b,HD 102956,0,2,1,Radial Velocity,2010,0,6.49500000000,0.0810000000,,0,,5054.00,11h51m22.49s,177.8436988,+57d38m26.37s,57.6406584,121.89000000
1991,HD 103197 b,HD 103197,0,1,1,Radial Velocity,2009,0,47.84000000000,0.2490000000,,0,,5303.00,11h52m52.85s,178.2201971,-50d17m34.05s,-50.2927911,57.14630000
1992,HD 103197 b,HD 103197,1,1,1,Radial Velocity,2009,0,47.84000000000,0.2500000000,,0,,5250.00,11h52m52.85s,178.2201971,-50d17m34.05s,-50.2927911,57.14630000
1993,HD 103720 b,HD 103720,1,1,1,Radial Velocity,2014,0,4.55570000000,0.0498000000,,0,K3 V,5017.00,11h56m41.12s,179.1713308,-02d46m44.90s,-2.7791393,45.53520000
1994,HD 103774 b,HD 103774,1,2,1,Radial Velocity,2013,0,5.88810000000,0.0700000000,,0,F5 V,6489.00,11h56m55.46s,179.2310729,-12d06m28.78s,-12.1079951,56.40890000
1995,HD 103891 b,HD 103891,0,1,1,Radial Velocity,2022,0,1894.00000000000,3.2550000000,,0,F8 V,6072.00,11h57m45.19s,179.4382907,-08d32m55.03s,-8.5486195,55.52130000
1996,HD 103891 b,HD 103891,1,1,1,Radial Velocity,2022,0,1919.00000000000,3.2700000000,,0,F9,6072.00,11h57m45.19s,179.4382907,-08d32m55.03s,-8.5486195,55.52130000
1997,HD 103949 b,HD 103949,1,1,1,Radial Velocity,2019,0,120.87800000000,0.4390000000,,0,K3 V,4792.00,11h58m11.51s,179.5479558,-23d55m26.84s,-23.9241221,26.49970000
1998,HD 104067 b,HD 104067,1,1,2,Radial Velocity,2009,0,55.85100000000,0.2674000000,,0,,4952.00,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.36320000
1999,HD 104067 b,HD 104067,0,1,2,Radial Velocity,2009,0,55.80600000000,0.2600000000,,0,,4937.00,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.36320000
2000,HD 104067 b,HD 104067,0,1,2,Radial Velocity,2009,0,55.80600000000,0.2643000000,,0,K2 V,4969.00,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.36320000
2001,HD 104067 b,HD 104067,0,1,2,Radial Velocity,2009,0,55.82800000000,0.2673000000,,0,,4939.01,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.36320000
2002,HD 104067 c,HD 104067,1,1,2,Radial Velocity,2024,0,13.89920000000,0.1058000000,,0,,4952.00,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.36320000
2003,HD 10442 b,HD 10442,0,1,1,Radial Velocity,2014,0,1053.20000000000,2.0300000000,,0,K0 IV,4912.00,01h41m53.17s,25.4715240,+02d42m15.91s,2.7044193,135.37400000
2004,HD 10442 b,HD 10442,0,1,1,Radial Velocity,2014,0,1043.00000000000,2.3400000000,,0,,5034.00,01h41m53.17s,25.4715240,+02d42m15.91s,2.7044193,135.37400000
2005,HD 10442 b,HD 10442,0,1,1,Radial Velocity,2014,0,1043.00000000000,2.3350000000,,0,K2 IV,5034.00,01h41m53.17s,25.4715240,+02d42m15.91s,2.7044193,135.37400000
2006,HD 10442 b,HD 10442,1,1,1,Radial Velocity,2014,0,1032.30000000000,2.0100000000,,0,,4912.00,01h41m53.17s,25.4715240,+02d42m15.91s,2.7044193,135.37400000
2007,HD 104985 b,HD 104985,0,1,1,Radial Velocity,2003,0,199.50500000000,0.9500000000,,0,G9 III,4877.00,12h05m15.79s,181.3157854,+76d54m19.21s,76.9053359,100.57600000
2008,HD 104985 b,HD 104985,0,1,1,Radial Velocity,2003,0,198.20000000000,0.7800000000,,0,,4679.37,12h05m15.79s,181.3157854,+76d54m19.21s,76.9053359,100.57600000
2009,HD 104985 b,HD 104985,1,1,1,Radial Velocity,2003,0,199.68000000000,0.7150000000,,0,G9 III,4738.00,12h05m15.79s,181.3157854,+76d54m19.21s,76.9053359,100.57600000
2010,HD 105618 b,HD 105618,1,1,2,Radial Velocity,2022,0,10.02245000000,0.0910000000,,0,,,12h09m36.51s,182.4021288,+11d12m41.65s,11.2115695,70.08370000
2011,HD 105618 c,HD 105618,1,1,2,Radial Velocity,2022,0,77114.07158000000,35.7310000000,,0,,,12h09m36.51s,182.4021288,+11d12m41.65s,11.2115695,70.08370000
2012,HD 105779 b,HD 105779,1,1,1,Radial Velocity,2022,0,2412.00000000000,3.3800000000,,0,G2,5792.00,12h10m38.69s,182.6612053,-16d57m23.37s,-16.9564908,55.24110000
2013,HD 106252 b,HD 106252,1,1,1,Radial Velocity,2002,0,1535.00000000000,2.6550000000,,0,G0,,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.18500000
2014,HD 106252 b,HD 106252,0,1,1,Radial Velocity,2002,0,1600.00000000000,2.7033000000,,0,,5896.00,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.18500000
2015,HD 106252 b,HD 106252,0,1,1,Radial Velocity,2002,0,1531.00000000000,2.6110000000,,0,G0,5870.00,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.18500000
2016,HD 106252 b,HD 106252,0,1,1,Radial Velocity,2002,0,1531.00000000000,2.6100000000,,0,,5874.00,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.18500000
2017,HD 106252 b,HD 106252,0,1,1,Radial Velocity,2002,0,1600.00000000000,2.7000000000,,0,,5877.56,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.18500000
2018,HD 106270 b,HD 106270,0,1,1,Radial Velocity,2011,0,1890.00000000000,3.3470000000,,0,G5 IV,5567.00,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.80800000
2019,HD 106270 b,HD 106270,0,1,1,Radial Velocity,2011,0,2890.00000000000,4.3000000000,,0,,5638.00,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.80800000
2020,HD 106270 b,HD 106270,1,1,1,Radial Velocity,2011,0,1888.00000000000,3.3400000000,,0,,5509.00,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.80800000
2021,HD 106270 b,HD 106270,0,1,1,Radial Velocity,2011,0,1872.00000000000,,,0,,,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.80800000
2022,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55210500000,,0.20073190,0,,6450.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2023,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55385000000,0.0888700000,0.21400000,0,,6254.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2024,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55804000000,0.0905000000,0.20697654,0,,6277.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2025,HD 106315 b,HD 106315,1,1,2,Transit,2017,0,9.55237000000,0.0907000000,0.21768222,0,F5 V,6327.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2026,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55451500000,,0.20782287,0,,6321.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2027,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55288000000,,0.21411403,0,,6364.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2028,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55210000000,0.0901200000,0.19894727,0,F5 V,6290.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2029,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.58028883839,,0.21333286,0,,6498.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2030,HD 106315 b,HD 106315,0,1,2,Transit,2017,0,9.55287000000,,,0,F5,6364.00,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.35300000
2043,HD 10647 b,HD 10647,1,1,1,Radial Velocity,2006,0,989.20000000000,2.0150000000,,0,F9 V,6218.00,01h42m29.60s,25.6233526,-53d44m28.63s,-53.7412852,17.33570000
2044,HD 10647 b,HD 10647,0,1,1,Radial Velocity,2006,0,991.00000000000,2.0730000000,,0,,6155.00,01h42m29.60s,25.6233526,-53d44m28.63s,-53.7412852,17.33570000
2045,HD 10647 b,HD 10647,0,1,1,Radial Velocity,2006,0,1003.00000000000,2.0300000000,,0,,6105.00,01h42m29.60s,25.6233526,-53d44m28.63s,-53.7412852,17.33570000
2046,HD 106515 A b,HD 106515 A,1,2,1,Radial Velocity,2012,0,3626.00000000000,4.4800000000,,0,G5 V,,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.09150000
2047,HD 106515 A b,HD 106515 A,0,2,1,Radial Velocity,2012,0,3630.00000000000,4.5900000000,,0,G5,5362.00,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.09150000
2048,HD 106515 A b,HD 106515 A,0,2,1,Radial Velocity,2012,0,,,,0,,5364.00,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.09150000
2049,HD 106515 A b,HD 106515 A,0,2,1,Radial Velocity,2012,0,3586.86089000000,4.4910000000,,0,,,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.09150000
2050,HD 106906 b,HD 106906,1,1,1,Imaging,2013,0,,650.0000000000,,0,F5 V,6516.00,12h17m53.12s,184.4713308,-55d58m32.09s,-55.9755805,103.02900000
2051,HD 106906 b,HD 106906,0,1,1,Imaging,2013,0,,,,0,,6473.79,12h17m53.12s,184.4713308,-55d58m32.09s,-55.9755805,103.02900000
2052,HD 10697 b,HD 10697,1,1,1,Radial Velocity,1999,0,1075.37990000000,2.0510000000,,0,,,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2053,HD 10697 b,HD 10697,0,1,1,Radial Velocity,1999,0,1075.69000000000,2.1400000000,,0,,5600.00,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2054,HD 10697 b,HD 10697,0,1,1,Radial Velocity,1999,0,1076.40000000000,2.1600000000,,0,,5600.00,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2055,HD 10697 b,HD 10697,0,1,1,Radial Velocity,1999,0,1075.50000000000,2.1430000000,,0,G3 V,5641.00,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2056,HD 10697 b,HD 10697,0,1,1,Radial Velocity,1999,0,1075.65000000000,2.1560000000,,0,,5645.13,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2057,HD 10697 b,HD 10697,0,1,1,Radial Velocity,1999,0,1075.20000000000,2.1310000000,,0,G5 IV,5680.00,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.12050000
2058,HD 107148 b,HD 107148,1,2,2,Radial Velocity,2005,0,48.05600000000,0.2690000000,,0,,5797.00,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.41560000
2059,HD 107148 b,HD 107148,0,2,2,Radial Velocity,2005,0,77.18100000000,0.3668000000,,0,,5752.92,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.41560000
2060,HD 107148 c,HD 107148,1,2,2,Radial Velocity,2021,0,18.32670000000,0.1407000000,,0,,5752.92,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.41560000
2061,HD 108147 b,HD 108147,1,1,1,Radial Velocity,2002,0,10.89850000000,0.1020000000,,0,,6255.73,12h25m45.84s,186.4409852,-64d01m20.46s,-64.0223492,38.92000000
2062,HD 108147 b,HD 108147,0,1,1,Radial Velocity,2002,0,10.90100000000,0.1040000000,,0,,6265.00,12h25m45.84s,186.4409852,-64d01m20.46s,-64.0223492,38.92000000
2063,HD 108202 b,HD 108202,0,1,1,Radial Velocity,2023,0,2970.00000000000,3.6630000000,,0,,,12h25m50.72s,186.4613189,-01d06m39.32s,-1.1109233,38.68460000
2064,HD 108202 b,HD 108202,1,1,1,Radial Velocity,2023,0,2990.00000000000,3.7000000000,,0,K4/5 V,,12h25m50.72s,186.4613189,-01d06m39.32s,-1.1109233,38.68460000
2069,HD 108236 c,HD 108236,0,1,5,Transit,2020,0,6.20362188553,,0.18349108,0,,5723.87,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2070,HD 108236 c,HD 108236,0,1,5,Transit,2020,0,6.20368800000,,,0,G3 V,5730.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2071,HD 108236 c,HD 108236,1,1,5,Transit,2020,0,6.20344900000,0.0620000000,0.18476224,0,,5660.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2072,HD 108236 c,HD 108236,0,1,5,Transit,2020,0,6.20370000000,0.0651000000,0.18450000,0,G3 V,5730.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2073,HD 108236 e,HD 108236,0,1,5,Transit,2020,0,19.59018600000,,,0,G3 V,5730.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2074,HD 108236 e,HD 108236,0,1,5,Transit,2020,0,19.59170000000,0.1400000000,0.27900000,0,G3 V,5730.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2075,HD 108236 e,HD 108236,1,1,5,Transit,2020,0,19.59002500000,0.1367000000,0.27504684,0,,5660.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2076,HD 108236 e,HD 108236,0,1,5,Transit,2020,0,19.59015780924,,0.26787831,0,,5723.87,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2077,HD 108236 f,HD 108236,1,1,5,Transit,2021,0,29.54115000000,0.1758000000,0.17994469,0,,5660.00,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000
2078,HD 108341 b,HD 108341,0,2,1,Radial Velocity,2014,0,1148.00000000000,2.0290000000,,0,K2 V,5122.00,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.91020000
2079,HD 108341 b,HD 108341,1,2,1,Radial Velocity,2014,0,1129.00000000000,2.0000000000,,0,K2 V,5122.00,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.91020000
2080,HD 108863 b,HD 108863,0,1,1,Radial Velocity,2011,0,443.40000000000,1.4000000000,,0,,4956.00,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.74200000
2081,HD 108863 b,HD 108863,0,1,1,Radial Velocity,2011,0,443.39999000000,1.4500000000,,0,,4863.00,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.74200000
2082,HD 108863 b,HD 108863,1,1,1,Radial Velocity,2011,0,437.70000000000,1.3200000000,,0,,4878.00,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.74200000
2083,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,395.38000000000,1.0520000000,,0,,5569.95,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2084,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,395.80000000000,1.0380000000,,0,G5,5551.00,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2085,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,,1.0510000000,,0,,,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2086,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,394.48000000000,1.0530000000,,0,,5533.00,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2087,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,397.50000000000,1.0600000000,,0,G5 V,,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2088,HD 108874 b,HD 108874,0,1,2,Radial Velocity,2002,0,395.40000000000,1.0510000000,,0,G5 V,,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2089,HD 108874 b,HD 108874,1,1,2,Radial Velocity,2002,0,394.48123000000,1.0400000000,,0,,5600.00,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2090,HD 108874 c,HD 108874,0,1,2,Radial Velocity,2005,0,1680.00000000000,2.7700000000,,0,,5533.00,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2091,HD 108874 c,HD 108874,0,1,2,Radial Velocity,2005,0,,2.6580000000,,0,,,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2092,HD 108874 c,HD 108874,0,1,2,Radial Velocity,2005,0,1743.20000000000,2.8300000000,,0,,5569.95,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2093,HD 108874 c,HD 108874,1,1,2,Radial Velocity,2005,0,1624.00000000000,2.6590000000,,0,G5,5551.00,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2094,HD 108874 c,HD 108874,0,1,2,Radial Velocity,2005,0,1605.80000000000,2.6800000000,,0,G5 V,,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000
2095,HD 109246 b,HD 109246,1,1,1,Radial Velocity,2010,0,68.27000000000,0.3300000000,,0,,5844.00,12h32m06.52s,188.0271840,+74d29m21.62s,74.4893379,67.83490000
2096,HD 109246 b,HD 109246,0,1,1,Radial Velocity,2010,0,68.27000000000,0.3300000000,,0,G0 V,5844.00,12h32m06.52s,188.0271840,+74d29m21.62s,74.4893379,67.83490000
2097,HD 109271 b,HD 109271,1,1,2,Radial Velocity,2013,0,7.85430000000,0.0790000000,,0,G5 V,5783.00,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.87160000
2098,HD 109271 c,HD 109271,1,1,2,Radial Velocity,2013,0,30.93000000000,0.1960000000,,0,G5 V,5783.00,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.87160000
2099,HD 109286 b,HD 109286,1,1,1,Radial Velocity,2021,0,520.10000000000,1.2590000000,,0,G4 V,5694.00,12h33m35.00s,188.3958418,+07d16m51.26s,7.2809064,55.41560000
2100,HD 109749 b,HD 109749,1,2,1,Radial Velocity,2005,0,5.23989100000,0.0615000000,,0,G3 V,5824.00,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.08210000
2101,HD 109749 b,HD 109749,0,2,1,Radial Velocity,2005,0,5.24000000000,0.0600000000,,0,,5858.00,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.08210000
2102,HD 109749 b,HD 109749,0,2,1,Radial Velocity,2005,0,5.24000000000,0.0635000000,,0,,5903.00,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.08210000
2103,HD 10975 b,HD 10975,1,1,1,Radial Velocity,2021,0,283.80000000000,0.9500000000,,0,K0 III,4840.00,01h48m39.07s,27.1628025,+37d57m09.92s,37.9527542,116.50600000
2104,HD 109833 b,HD 109833,1,1,2,Transit,2022,0,9.18852600000,,0.25765055,0,,5881.00,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.55610000
2105,HD 109833 b,HD 109833,0,1,2,Transit,2022,0,9.18850600000,,0.19322988,0,,5876.00,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.55610000
2106,HD 109833 c,HD 109833,0,1,2,Transit,2022,0,13.90283906518,,0.23317774,0,,5876.00,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.55610000
